gcf_id	num_bgc	mibig	class	x	y	z
248104	1	[]	mixed	-24.44159	-15.101348	-12.246051
248105	1	[]	Polyketide	-20.341433	-5.1454797	-39.9127
248106	2	[]	mixed	19.770311	19.370155	30.959955
248107	3	[]	mixed	-10.336452	7.878291	15.100506
248108	1	[]	mixed	6.5705175	3.349275	51.576714
248109	2	[]	mixed	-35.027206	-11.678077	-7.926422
248110	2	[]	mixed	42.481216	-16.831064	10.556965
248111	5	[]	NRP	41.86916	17.152323	-9.098718
248112	10	[]	mixed	-3.0262723	14.1155	6.6874743
248113	1	[]	mixed	-12.908125	-14.666792	23.62639
248114	1	[]	Polyketide	-7.528906	34.905743	-20.1885
248115	1	[]	mixed	-44.352108	-10.597484	-16.26714
248116	1	[]	Polyketide	-6.15873	31.943459	-9.132122
248117	1	[]	mixed	2.3425412	37.658596	-21.981815
248118	1	[]	mixed	-0.88796234	-13.455193	53.711628
248119	1	[]	NRP	20.840168	0.6242005	-25.996138
248120	1	[]	mixed	-11.231889	-26.973276	-1.7293824
248121	2	[]	Other	-1.2050724	11.331585	-39.676537
248122	6	[]	mixed	-11.92761	-29.202755	26.10005
248123	1	[]	mixed	11.428514	-13.926804	51.459248
248124	2	[]	NRP	18.949654	0.05703523	34.119583
248125	2	[]	Polyketide	-19.156164	-17.161398	-32.925106
248126	2	[]	Polyketide	-27.479822	14.0698805	-9.588814
248127	3	[]	NRP	21.97474	-19.684696	-11.053912
248128	5	[]	Polyketide	-15.711556	11.913467	-1.9819379
248129	2	[]	NRP	10.416578	15.364669	21.346756
248130	5	[]	Polyketide	2.3386617	18.918892	6.418716
248131	1	[]	mixed	-14.552049	-21.31144	11.572279
248132	5	[]	Polyketide	-6.257902	14.246903	14.974451
248133	1	[]	mixed	11.193862	20.44891	19.622377
248134	1	[]	mixed	-38.24851	-3.6657615	-1.1987486
248135	1	[]	mixed	-21.316454	19.701252	-3.4062629
248136	1	[]	mixed	39.4761	7.223103	-31.63443
248137	2	[]	mixed	-23.888882	1.6722907	22.817268
248138	1	[]	Polyketide	-27.581955	-20.61356	1.7657572
248139	1	[]	mixed	14.588949	22.979532	38.369156
248140	1	[]	mixed	11.698718	29.583323	37.894505
248141	1	[]	mixed	-25.192404	22.448217	1.3484869
248142	1	[]	Polyketide	-6.3252087	6.1926117	12.804812
248143	2	[]	NRP	25.679417	-7.9459367	-9.143022
248144	143	[]	mixed	25.746624	11.876208	-14.877656
248145	16	[]	NRP	38.98732	-3.1177874	-19.143711
248146	1	[]	mixed	-24.635489	8.717332	-43.310158
248147	1	[]	mixed	-35.167797	-6.3187656	-28.88993
248148	1	[]	mixed	36.955273	-16.0581	-33.2673
248149	2	[]	mixed	11.988529	-9.052105	43.83217
248150	2	[]	mixed	15.057248	27.059956	32.55649
248151	2	[]	mixed	-26.758081	-30.55715	8.874249
248152	1	[]	mixed	36.299374	-21.696766	17.29439
248153	1	[]	mixed	-34.47646	-6.6819224	18.283228
248154	1	[]	Polyketide	-7.8682785	-2.5684357	-6.5451336
248155	1	[]	mixed	-38.03721	20.69461	-13.033465
248156	18	[]	NRP	25.052032	9.092539	-25.364885
248157	1	[]	Polyketide	-21.446186	-17.007652	-23.111883
248158	2	[]	Polyketide	-11.716754	21.974651	3.0408978
248159	2	[]	Polyketide	11.272735	4.649068	-4.560752
248160	1	[]	Polyketide	-25.003477	13.122304	-4.081033
248161	1	[]	mixed	-1.2562443	-12.782401	6.450021
248162	1	[]	mixed	21.81493	-26.92017	-2.8699048
248163	1	[]	mixed	7.2826486	-24.010096	27.636105
248164	1	[]	mixed	40.648975	-10.179657	21.878893
248165	1	[]	Polyketide	-22.860884	-13.432414	12.373414
248166	1	[]	mixed	26.092949	-35.926445	2.984381
248167	3	['BGC0001766.1', 'BGC0001230.1']	mixed	17.140482	-3.8747978	14.292383
248168	2	[]	mixed	8.238919	11.153349	14.155582
248169	4	[]	mixed	-33.103878	-10.933307	13.557379
248170	1	[]	Polyketide	-27.709442	-12.616059	10.2559395
248171	1	[]	mixed	-23.89409	-20.230648	-31.218601
248172	1	[]	Polyketide	9.334068	16.917397	-13.209151
248173	1	[]	mixed	7.1352544	26.654865	-0.83612067
248174	4	[]	Polyketide	8.817702	6.8876953	-1.2957752
248175	2	[]	mixed	17.000921	32.340065	1.46382
248176	1	[]	mixed	22.769207	37.0044	4.717457
248177	2	[]	Polyketide	-29.699642	-12.037304	-7.745285
248178	3	[]	mixed	38.42713	17.053179	-33.96692
248179	2	['BGC0001443.1']	mixed	14.413968	-9.046718	36.20138
248180	1	[]	Other	11.18117	18.264635	-35.687176
248181	1	[]	mixed	22.058315	-20.170631	12.392644
248182	3	[]	NRP	16.401125	2.7855053	39.85904
248183	1	[]	mixed	21.884684	-14.551552	9.358275
248184	1	[]	Polyketide	-31.248508	-25.52756	-9.526641
248185	2	[]	mixed	-13.342051	-44.953465	-10.559037
248186	2	[]	mixed	-18.068861	-8.574533	17.109512
248187	2	[]	Polyketide	-40.607113	-10.853074	-24.266994
248188	14	[]	mixed	22.384865	12.102756	-11.716538
248189	3	[]	Polyketide	-25.822622	-17.17968	-38.010376
248190	1	[]	Polyketide	-12.120728	13.5157585	-13.390061
248191	1	[]	mixed	-8.350376	-9.722039	-12.537144
248192	2	[]	mixed	-17.622795	-33.74268	-17.199867
248193	2	['BGC0000262.1']	mixed	-41.18448	-4.32258	-10.233566
248194	1	[]	NRP	16.322292	16.264395	-10.738889
248195	1	[]	mixed	-0.13691789	-24.183233	43.992264
248196	2	[]	mixed	-16.303566	-38.257214	-1.1615769
248197	3	[]	Other	-7.1575236	11.635294	-23.239511
248198	2	[]	Polyketide	-21.471807	5.569276	-5.0175085
248199	2	[]	mixed	7.7447057	23.941513	9.243501
248200	2	[]	mixed	-12.692636	-43.97179	6.1065245
248201	1	[]	mixed	1.6010168	-32.40873	-21.803503
248202	2	[]	Polyketide	8.275581	-13.11762	0.5555951
248203	5	[]	mixed	-15.376637	36.264126	13.150468
248204	40	[]	mixed	9.271974	-13.209923	14.928178
248205	4	[]	mixed	-0.69058794	43.089188	-1.517182
248206	6	[]	mixed	-20.268322	-35.426952	4.662727
248207	3	[]	Polyketide	-1.1454971	-13.822349	1.0482178
248208	5	[]	NRP	5.493542	8.692492	-28.36819
248209	2	[]	mixed	-24.56087	12.830584	-37.701035
248210	2	[]	mixed	-39.654167	-7.5266604	-25.490019
248211	4	[]	mixed	27.275808	28.743185	12.561482
248212	46	[]	mixed	24.103155	0.6716767	-29.033411
248213	2	[]	mixed	-12.477436	19.575975	16.759903
248214	1	[]	NRP	25.524143	13.933565	-25.684177
248215	1	[]	mixed	-10.481681	2.376022	8.487046
248216	6	[]	NRP	23.36433	-17.825628	-30.552942
248217	1	[]	mixed	-23.62119	-7.103167	41.680946
248218	1	[]	Polyketide	-19.71965	-7.2321043	-4.607542
248219	2	[]	mixed	-6.2740984	0.46153933	-47.53868
248220	4	[]	mixed	-2.414627	-22.123875	27.345387
248221	6	[]	mixed	1.887447	-10.991064	3.8040009
248222	1	[]	mixed	-17.680359	-24.205692	-25.415888
248223	218	[]	mixed	33.354034	-7.543438	-11.429386
248224	1	[]	Polyketide	-8.2307205	-12.347249	-8.376879
248225	5	[]	mixed	-16.818043	-28.753916	26.271551
248226	1	[]	NRP	7.012067	3.404275	-33.10194
248227	2	[]	Other	-10.804076	12.098206	-26.828287
248228	2	[]	mixed	23.684587	-8.25929	-32.049427
248229	1	[]	mixed	-39.87409	-2.6128964	-0.62268966
248230	1	[]	mixed	-20.363564	28.632067	9.715049
248231	1	[]	mixed	-24.028065	-37.641182	17.004156
248232	1	[]	mixed	27.539854	-16.95824	9.549719
248233	2	[]	mixed	-27.603437	-6.8164034	25.608545
248234	1	[]	Polyketide	-20.420115	-19.493557	-27.731117
248235	6	[]	Polyketide	-22.549074	12.131668	-0.35826674
248236	1	[]	mixed	7.232874	-26.777697	21.483685
248237	2	[]	Polyketide	-4.922276	-1.641217	19.56847
248238	18	[]	mixed	17.286093	-21.602396	42.277504
248239	39	[]	mixed	-24.620039	17.003323	2.7041562
248240	1	[]	mixed	-31.533344	-4.074522	-14.165185
248241	4	['BGC0001520.1']	mixed	-25.781778	-36.444775	12.324919
248242	1	[]	mixed	-21.185228	-15.939779	35.110897
248243	1	[]	NRP	-19.39793	-21.954166	40.916706
248244	2	[]	mixed	-27.828161	28.538267	28.751575
248245	2	[]	mixed	31.496984	25.232994	14.957504
248246	2	[]	mixed	8.633689	-9.183125	35.45476
248247	4	[]	Other	-1.2096146	7.6733236	-25.335623
248248	42	[]	mixed	11.533589	-19.573545	7.098517
248249	35	[]	Polyketide	27.564816	13.404992	5.0804625
248250	1	[]	mixed	-20.216906	27.888508	39.89585
248251	4	[]	mixed	16.955828	-31.083977	1.47134
248252	4	[]	mixed	-28.204168	28.120382	2.8414338
248253	3	[]	mixed	-2.4133992	40.82871	-21.55037
248254	1	[]	Polyketide	-22.92945	-39.838894	6.045197
248255	1	[]	mixed	-17.76772	5.5047956	28.132761
248256	1	[]	Polyketide	-31.720612	-19.671368	15.736393
248257	2	['BGC0002019.1']	mixed	42.431347	4.3058777	-26.719044
248258	24	[]	mixed	6.851176	18.365948	-2.0013356
248259	22	[]	NRP	36.79888	-16.314112	-16.97733
248260	1	[]	Polyketide	-22.135391	-44.343525	8.319191
248261	1	[]	mixed	-21.939915	-9.1029005	20.423328
248262	3	[]	mixed	-20.276636	-39.434937	17.011177
248263	6	[]	mixed	-38.235443	2.3564336	33.53752
248264	1	[]	mixed	-13.29357	16.547857	-18.865805
248265	13	[]	NRP	32.940544	-7.0434585	-24.492788
248266	4	[]	mixed	-23.09805	-19.365032	17.125696
248267	5	[]	mixed	30.423204	34.577015	12.613064
248268	1	[]	Polyketide	-5.0900435	-35.979046	3.8576257
248269	1	[]	mixed	-36.327747	-10.85678	-22.951239
248270	1	[]	Polyketide	-32.628902	-2.135597	-19.337017
248271	2	[]	mixed	0.44234493	23.091106	-17.266758
248272	1	[]	mixed	20.818005	36.910236	-1.0534135
248273	2	[]	Polyketide	-32.402756	2.1653953	-31.834038
248274	2	[]	mixed	-1.415014	36.55516	4.0093093
248275	3	[]	mixed	41.218773	-24.788742	-6.1067414
248276	1	[]	NRP	30.03322	-8.476725	-13.400694
248277	2	['BGC0001500.1']	mixed	-34.69632	-4.2294617	-24.67837
248278	1	[]	mixed	5.990517	19.888687	-16.634106
248279	1	[]	mixed	29.982252	27.188019	9.534466
248280	1	[]	mixed	9.426951	-6.941573	-11.040272
248281	1	[]	mixed	-26.25775	-0.80869716	-32.526
248282	2	['BGC0000712.1']	mixed	16.359015	-17.123034	-34.52726
248283	6	[]	mixed	-42.903027	13.43158	6.844857
248284	2	[]	mixed	-23.85188	-24.856976	22.804783
248285	4	[]	mixed	22.86701	-19.074778	25.264154
248286	28	['BGC0000025.1']	mixed	39.993587	15.512572	-5.7469497
248287	2	[]	Polyketide	-4.280889	-18.907475	-5.949422
248288	1	[]	Polyketide	-14.911117	31.326889	8.426546
248289	1	[]	mixed	-2.7299294	-33.10294	-28.636261
248290	1	[]	mixed	-13.566807	4.788468	5.7804937
248291	1	[]	Polyketide	13.085355	6.40012	0.48844245
248292	1	[]	Polyketide	4.58994	-41.01378	-0.6642036
248293	1	[]	Polyketide	-27.924047	-0.39730483	2.1371093
248294	1	[]	Polyketide	-21.802696	-2.497799	-0.9630794
248295	1	[]	mixed	-19.155115	-39.872284	-6.190892
248296	1	[]	mixed	-14.793562	30.859177	16.758226
248297	112	[]	Other	37.026012	3.2852054	-3.4551976
248298	7	[]	mixed	-14.765633	28.013798	-21.370186
248299	9	[]	mixed	-32.3532	-7.064132	-12.5412035
248300	3	[]	mixed	-15.388994	3.5008805	24.439486
248301	1	[]	Polyketide	17.488598	27.460686	-11.456822
248302	6	[]	NRP	-7.4267807	20.580723	16.930279
248303	2	[]	mixed	-1.3774526	-15.750735	-29.323545
248304	3	[]	mixed	-25.527554	21.786327	29.74545
248305	1	[]	mixed	-2.6364262	-15.556688	30.14378
248306	2	[]	NRP	27.965952	-12.199749	-12.219182
248307	2	[]	NRP	32.455135	-1.2381642	-25.60854
248308	5	[]	mixed	-15.448936	34.02801	29.856035
248309	3	[]	mixed	-11.418492	-5.5261292	43.342583
248310	1	[]	mixed	-3.450147	-18.068174	17.534008
248311	1	[]	Polyketide	-7.591283	-28.855803	-8.818043
248312	2	[]	mixed	-4.5372925	-14.571207	11.935546
248313	9	[]	mixed	-13.283509	-40.797016	8.36909
248314	1	[]	mixed	4.3219724	-13.507173	14.255605
248315	1	[]	NRP	21.054499	6.1637325	-31.713345
248316	1	[]	mixed	-34.110256	-24.711239	4.3104653
248317	1	[]	mixed	-17.097279	-6.160574	44.674942
248318	1	[]	mixed	-43.316143	2.7637043	-24.029097
248319	3	['BGC0000202.1']	Polyketide	-21.304682	-22.499557	-20.711103
248320	2	[]	Polyketide	-15.600492	4.73517	-11.706838
248321	2	[]	mixed	47.240704	-17.713356	-11.104431
248322	1	[]	mixed	-42.93181	-17.735935	-9.655371
248323	2	[]	mixed	-16.879297	-13.478373	24.77783
248324	7	[]	mixed	-5.3490696	-24.441671	-36.01358
248325	2	[]	mixed	-1.5816134	31.479027	5.675684
248326	5	[]	Polyketide	-30.90027	-12.730366	-44.895924
248327	23	[]	mixed	-13.819535	9.600984	12.296504
248328	1	[]	Polyketide	-18.336094	-9.947606	-9.617075
248329	1	[]	mixed	-33.18091	-10.381569	-39.740433
248330	1	[]	mixed	13.0901575	-23.243778	19.763262
248331	12	[]	mixed	31.654064	6.778435	-28.830162
248332	8	[]	mixed	27.927635	5.104074	-27.468092
248333	1	[]	mixed	-22.408983	9.519881	-13.201586
248334	1	[]	mixed	-17.727789	-11.315338	48.269035
248335	1	[]	NRP	29.600842	-13.573354	-21.816916
248336	1	[]	mixed	-6.5444355	-40.700207	27.477505
248337	1	[]	mixed	13.372789	25.977467	44.720352
248338	3	[]	mixed	-14.087596	-32.022358	9.754885
248339	1	[]	Polyketide	-21.196766	5.7875056	-38.80302
248340	9	['BGC0000428.1']	NRP	46.37547	16.085537	-9.503677
248341	1	[]	mixed	3.4043112	-40.840797	26.676222
248342	1	[]	mixed	-1.2179924	-8.696207	1.4069959
248343	1	[]	mixed	29.081938	-0.52574307	24.925875
248344	1	[]	mixed	-30.228495	7.381566	43.529778
248345	1	[]	Polyketide	-20.240711	-2.3891044	-35.754288
248346	4	[]	mixed	13.291005	-29.8844	23.784721
248347	6	[]	NRP	20.258043	10.425438	-25.354528
248348	2	[]	mixed	-0.5600458	-42.207043	-2.2336297
248349	1	[]	mixed	5.709994	-19.896828	-2.0640469
248350	2	[]	NRP	31.923912	-15.926876	-30.05313
248351	1	[]	mixed	6.3086147	13.830332	-0.095470555
248352	2	[]	mixed	-25.242311	1.5123808	20.237019
248353	6	[]	NRP	16.915522	-6.6090674	-7.9268136
248354	4	[]	mixed	15.750629	7.1997695	22.183033
248355	69	[]	mixed	-12.181882	1.434181	39.194607
248356	1	[]	NRP	16.934568	7.1888003	-38.443542
248357	31	[]	mixed	19.079174	-3.0348625	-20.44379
248358	1	[]	NRP	18.42758	16.100658	-15.589622
248359	1	[]	NRP	24.914007	14.56549	-33.199493
248360	1	[]	mixed	5.4511204	-4.168479	-8.527486
248361	24	['BGC0001537.1']	mixed	-17.716091	-1.6176182	8.971045
248362	2	[]	mixed	-13.066952	3.965677	55.35101
248363	2	[]	mixed	15.617041	-7.9036307	-2.5954247
248364	4	[]	Other	26.948015	-14.39818	2.5619435
248365	275	[]	mixed	-23.506924	-26.590855	30.486326
248366	1	[]	NRP	22.877094	-4.711496	34.208267
248367	2	[]	mixed	17.40334	3.1216693	18.661686
248368	1	[]	mixed	9.620087	-4.1941066	31.204866
248369	3	[]	mixed	-9.238039	-29.327969	29.064837
248370	2	[]	mixed	45.047626	-3.060568	-29.414728
248371	2	[]	mixed	9.55773	-21.711313	16.808956
248372	3	[]	mixed	-36.03271	9.760888	25.723013
248373	2	[]	mixed	-33.547276	11.415006	36.657654
248374	6	['BGC0001945.1']	NRP	30.654009	16.7701	-17.404215
248375	6	[]	mixed	3.7098162	-20.873722	48.85726
248376	2	[]	NRP	42.33715	-7.2571015	-26.975183
248377	1	[]	NRP	31.19962	18.513367	-12.604346
248378	29	[]	mixed	31.1273	-4.2277794	-21.850052
248379	6	[]	NRP	-3.372553	31.32568	25.716442
248380	1	[]	mixed	-16.812376	-9.852456	-34.94071
248381	3	[]	mixed	-40.79439	14.856446	-7.899418
248382	2	[]	NRP	31.302881	-11.196222	-27.235125
248383	1	[]	mixed	-33.436497	-4.786153	24.942553
248384	3	[]	Polyketide	-14.949885	-36.651188	8.032027
248385	1	[]	Polyketide	15.511365	17.946262	1.9050394
248386	1	[]	NRP	35.45888	-15.446824	-8.477083
248387	1	[]	mixed	-23.486061	-5.664295	23.605156
248388	1	[]	mixed	-12.588403	38.288906	-14.714175
248389	1	[]	mixed	-27.473051	24.353205	-23.303986
248390	1	[]	mixed	5.312494	-32.537987	-9.023794
248391	1	[]	Polyketide	-45.03147	-8.1003475	-27.378757
248392	1	[]	mixed	-1.0949475	-8.609005	53.276554
248393	3	[]	Other	-4.2781773	7.87461	-29.76266
248394	1	[]	Polyketide	1.874773	14.60323	1.5567251
248395	2	[]	mixed	-10.539298	-7.8664536	47.988136
248396	5	[]	NRP	31.543205	-12.968011	-13.398776
248397	2	[]	Polyketide	-2.177315	22.781115	10.479614
248398	58	[]	mixed	28.143389	18.809837	-24.063337
248399	4	[]	mixed	-4.796023	25.54571	-8.175381
248400	1	[]	NRP	13.900018	18.053234	23.034344
248401	2	[]	mixed	34.154175	-1.5058191	-30.133432
248402	1	[]	Polyketide	0.11230919	-42.163002	2.807587
248403	1	[]	mixed	15.189592	-28.82634	-10.228784
248404	2	[]	mixed	-0.657206	1.0742809	-24.049469
248405	1	[]	Polyketide	2.0499678	24.791983	4.2844005
248406	1	[]	mixed	-17.955284	-30.493301	-0.653964
248407	2	[]	mixed	34.982265	-7.821277	15.69464
248408	5	[]	Polyketide	-5.1386037	24.460423	14.964641
248409	1	[]	Polyketide	-22.144073	-1.9946177	-31.874731
248410	1	[]	mixed	-3.1058054	-32.106346	-13.147243
248411	2	[]	mixed	-17.85273	5.9448743	33.294872
248412	19	[]	NRP	36.338642	9.328925	-15.583371
248413	2	[]	mixed	38.623005	1.9378699	-23.446873
248414	1	[]	mixed	-43.73331	-13.0634165	-7.3268623
248415	1	[]	Polyketide	10.110313	38.46962	-15.654394
248416	1	[]	mixed	15.596268	-20.134407	3.0159662
248417	1	[]	Polyketide	-39.41345	-0.14859504	-12.291927
248418	1	[]	Polyketide	-12.404516	-6.6065536	-6.076413
248419	1	[]	mixed	-17.61915	-17.902779	-16.846981
248420	1	[]	mixed	-4.9151783	-11.2334795	-0.94033116
248421	1	[]	mixed	-30.177195	12.39937	22.047401
248422	1	[]	Polyketide	9.6150055	10.810641	-0.3141242
248423	1	[]	NRP	13.808921	-4.3672514	-19.865864
248424	1	[]	NRP	37.402267	-18.528315	-15.450387
248425	1	[]	mixed	16.959194	-31.957205	12.453141
248426	1	[]	Polyketide	-27.613369	-22.115934	17.709011
248427	1	[]	mixed	15.000921	36.455837	17.076298
248428	1	[]	Polyketide	-13.261942	-19.863834	-25.282486
248429	1	[]	mixed	3.7841723	-28.055506	-9.767896
248430	2	[]	mixed	-19.173725	-14.641573	-7.956796
248431	1	[]	Polyketide	-4.8145857	-5.140649	-9.675706
248432	1	[]	Polyketide	-29.62584	-12.736205	-35.65072
248433	1	[]	mixed	11.978291	28.27433	26.172338
248434	2	[]	mixed	1.9108506	15.107925	44.844383
248435	1	[]	Polyketide	20.243597	29.841383	0.40461862
248436	1	[]	Polyketide	-30.258423	0.9196617	-32.771194
248437	1	[]	mixed	22.700819	29.265358	-23.15984
248438	1	[]	mixed	14.731926	-38.67346	18.094381
248439	19	[]	mixed	-4.905457	16.25247	0.52415776
248440	3	[]	NRP	12.893113	-39.484184	-20.966198
248441	16	['BGC0000327.1']	mixed	40.38256	-23.588606	-3.9612594
248442	1	[]	mixed	-25.230711	10.142089	16.197405
248443	1	[]	mixed	21.286243	16.768349	-2.5309076
248444	4	[]	mixed	6.738954	-15.73332	11.021084
248445	1	[]	Other	-12.070815	8.185073	-28.958601
248446	5	[]	NRP	18.31087	13.603909	-29.470104
248447	4	[]	mixed	-9.267569	-9.946802	-28.477985
248448	1	[]	Polyketide	-34.18192	2.9909172	-2.7306485
248449	1	[]	mixed	-40.345333	22.260115	4.668947
248450	2	[]	mixed	33.92524	25.994343	24.224678
248451	6	[]	mixed	27.57668	1.9010731	-37.366734
248452	1	[]	Polyketide	-23.770824	-0.19549398	6.743642
248453	1	[]	mixed	-7.1612935	-8.719575	11.2044525
248454	1	[]	mixed	-24.291496	4.524712	15.92162
248455	7	[]	NRP	26.642208	17.372993	-20.527212
248456	1	[]	mixed	-2.2056296	-2.7468228	-23.166862
248457	1	[]	Other	-5.8213863	-0.98085034	-38.643562
248458	1	[]	NRP	19.780468	5.515608	-26.653938
248459	1	[]	NRP	17.468445	-7.0632186	-18.155466
248460	1	[]	mixed	-8.556502	10.482462	40.029915
248461	1	[]	Polyketide	9.30531	32.69728	6.403503
248462	1	[]	mixed	20.404701	39.05787	2.6742916
248463	2	[]	mixed	-7.9683104	37.141968	-18.646982
248464	1	[]	NRP	24.987726	-11.69749	-20.96408
248465	1	[]	mixed	-9.987077	-6.6256	-31.539629
248466	2	[]	Polyketide	-20.313313	-20.586557	-35.602383
248467	1	[]	mixed	2.305327	9.966492	42.9097
248468	1	[]	Polyketide	-9.039061	28.106617	7.199197
248469	1	[]	mixed	-12.646842	-43.67093	14.453294
248470	2	[]	Polyketide	-6.1031094	14.609957	9.801272
248471	1	[]	mixed	27.632607	22.582932	6.07873
248472	1	[]	Polyketide	5.3131595	41.4658	-3.9724314
248473	1	[]	mixed	-14.195146	-40.96986	16.740122
248474	11	[]	mixed	-6.716015	-7.7171364	-30.732798
248475	2	[]	Polyketide	-16.474127	-4.9651656	-29.346968
248476	3	[]	mixed	-45.369663	-15.093127	-24.974764
248477	2	[]	mixed	-26.119984	-42.127983	10.40371
248478	2	[]	mixed	-3.2959888	40.11449	17.030178
248479	1	[]	mixed	-26.954897	-13.946871	41.061165
248480	17	[]	NRP	21.844288	-0.037012093	-21.920605
248481	20	[]	mixed	28.06804	-20.235556	-33.86166
248482	1	[]	mixed	-26.934679	-3.6618335	29.308569
248483	3	[]	mixed	-14.33033	-4.3455663	24.285889
248484	5	[]	NRP	36.905785	-11.569809	-28.944105
248485	1	[]	mixed	-29.236671	32.730385	19.941072
248486	1	[]	mixed	24.372467	-4.6634564	-5.224583
248487	1	[]	Polyketide	-15.646594	-40.301968	12.410401
248488	3	[]	mixed	11.863147	-4.93089	40.656338
248489	7	[]	mixed	-24.096718	-14.008551	-26.692146
248490	1	[]	mixed	4.372419	-39.59523	-26.028185
248491	1	[]	mixed	-2.6078136	21.921623	22.861897
248492	23	[]	NRP	15.112404	-10.780819	-20.405413
248493	1	[]	mixed	-16.484194	-14.337426	-22.508677
248494	16	[]	mixed	0.10229551	2.140172	40.512024
248495	1	[]	NRP	23.971537	14.916602	36.234753
248496	1	[]	mixed	12.004859	-6.381868	-6.2320685
248497	1	[]	mixed	11.414609	47.216995	8.784366
248498	2	[]	mixed	10.918607	9.244338	3.853791
248499	2	[]	mixed	8.594009	-3.6287813	1.5447161
248500	1	[]	Polyketide	-33.480152	-8.261705	-8.837611
248501	1	[]	mixed	5.703997	12.460688	44.99268
248502	21	[]	mixed	-8.2713	-4.8479004	45.038387
248503	13	[]	mixed	13.149055	5.8163414	43.257034
248504	1	[]	NRP	39.371143	-11.883837	-10.011455
248505	3	[]	mixed	-15.208677	15.383605	30.088455
248506	1	[]	mixed	12.394787	5.6219745	52.656822
248507	1	[]	mixed	-10.386558	-11.198409	-1.6666917
248508	1	[]	mixed	-6.051537	-34.158207	23.740171
248509	3	[]	mixed	19.582968	31.719164	13.188097
248510	1	[]	mixed	-43.02878	-13.506697	-2.3349197
248511	1	[]	Polyketide	-47.970615	-5.660007	-16.55644
248512	1	[]	mixed	-12.878283	26.873156	41.299786
248513	1	[]	mixed	2.3079152	3.5213327	48.001797
248514	5	[]	mixed	-9.724275	-7.924435	27.62273
248515	1	[]	NRP	38.525	-22.444036	-19.858166
248516	2	[]	Polyketide	-35.26255	-7.9041104	-35.359722
248517	1	[]	Polyketide	-18.589085	-0.61430854	-19.571
248518	1	[]	Polyketide	8.058175	14.096877	-4.4816685
248519	4	[]	mixed	1.264803	41.17147	-4.0860915
248520	1	[]	NRP	45.204292	20.487427	-12.035259
248521	1	[]	mixed	-7.455918	32.07955	39.44532
248522	1	[]	Polyketide	-33.172417	28.906584	-10.075219
248523	1	[]	Polyketide	11.760897	29.382818	-10.020283
248524	1	[]	mixed	-23.346436	-29.80581	9.10205
248525	1	[]	mixed	26.957298	21.570127	12.240773
248526	3	[]	Polyketide	-38.693035	-4.6936398	22.159225
248527	4	[]	Polyketide	-27.313147	-7.9548883	-30.24033
248528	1	[]	Polyketide	15.71209	43.35965	-17.313025
248529	1	[]	mixed	-27.947145	7.545154	-20.613905
248530	3	[]	Polyketide	-21.165245	35.455708	10.093501
248531	5	[]	NRP	41.37716	-17.612658	-26.834118
248532	2	[]	Polyketide	-7.4464297	-20.052057	-23.82447
248533	1	[]	Polyketide	-8.273084	-7.049927	-10.306071
248534	3	[]	mixed	-7.1254687	8.977375	51.319942
248535	1	[]	mixed	-21.912931	-10.940603	47.26477
248536	1	[]	mixed	29.705715	-11.0772	-16.93009
248537	4	[]	NRP	36.87895	-15.281085	-11.259712
248538	5	[]	NRP	21.28656	-1.7645462	-7.872445
248539	2	[]	mixed	25.947363	-34.03143	18.630878
248540	2	[]	mixed	0.52533835	-9.2382345	45.97057
248541	15	[]	NRP	23.431059	-15.830672	-14.071017
248542	1	[]	mixed	12.351413	-24.673088	11.9259
248543	1	[]	Polyketide	-27.412615	-20.413198	-25.257166
248544	2	[]	Polyketide	-9.386514	18.617151	-14.067237
248545	1	[]	Polyketide	-36.3677	-9.460269	-30.729355
248546	1	[]	Polyketide	11.077444	19.807932	7.2808433
248547	1	[]	mixed	-5.281763	-23.189945	-7.90218
248548	1	[]	mixed	-12.016603	19.506124	39.35179
248549	1	[]	mixed	-6.919795	4.360687	44.448093
248550	7	['BGC0000326.1']	mixed	42.91667	11.231847	7.0565014
248551	1	[]	mixed	-1.3612251	-7.0519476	-23.119577
248552	3	[]	mixed	-0.3804614	-20.666769	14.045742
248553	1	[]	NRP	32.11569	21.004751	-33.671345
248554	2	[]	Polyketide	-2.5095859	-34.133892	-0.3879745
248555	2	[]	mixed	9.18026	24.204676	-18.39478
248556	1	[]	mixed	1.9346775	0.87758464	1.4579577
248557	1	[]	mixed	9.843723	-32.191837	-10.216624
248558	1	[]	mixed	-8.765307	-30.665602	17.390585
248559	3	[]	NRP	22.263006	-11.503778	-27.670395
248560	10	[]	NRP	27.29663	-14.230934	-8.362056
248561	1	[]	NRP	31.365768	-15.044874	-9.665099
248562	50	[]	mixed	35.642967	2.0942805	-11.664188
248563	1	[]	Polyketide	-28.786802	-15.661886	17.418997
248564	1	[]	mixed	-36.930737	-20.591558	16.768665
248565	3	[]	mixed	13.068371	2.0719914	-15.351817
248566	1	[]	NRP	28.840496	10.158753	-20.088634
248567	3	[]	mixed	-5.416591	-8.562778	3.6792066
248568	3	[]	mixed	-14.747276	-9.35057	18.152317
248569	1	[]	Polyketide	-23.80091	-12.973939	-5.3578424
248570	11	[]	NRP	30.994312	16.007494	-21.792042
248571	4	[]	mixed	-40.347984	-13.163313	-14.840091
248572	1	[]	NRP	40.263462	-11.62414	-17.998043
